ok  	mindimprint/api/internal/pbl	0.359s
2026/09/22 15:45:54 OK   0131_pbl_site_look.sql (894.25µs)
2026/09/22 15:45:54 OK   0132_pbl_note_reframe_slot.sql (582.67µs)
2026/09/22 15:45:54 OK   0133_course_audience_and_pbl_course.sql (2.59ms)
2026/09/22 15:45:54 OK   0134_interest_vocabulary.sql (5.07ms)
2026/09/22 15:45:54 OK   0135_news_day_retry.sql (571.83µs)
2026/09/22 15:45:54 OK   0136_pbl_tool_drop.sql (2.49ms)
2026/09/22 15:45:54 OK   0137_interest_dismissal.sql (1.99ms)
2026/09/22 15:45:54 OK   0138_news_saved_reading.sql (1.11ms)
2026/09/22 15:45:54 OK   0139_drop_interest_dismissal.sql (1.51ms)
2026/09/22 15:45:54 OK   0140_interest_proposal.sql (1.72ms)
2026/09/22 15:45:54 OK   0141_news_planet_body.sql (813.17µs)
2026/09/22 15:45:54 OK   0142_reading_library.sql (1.62ms)
2026/09/22 15:45:54 OK   0143_reading_outline.sql (680.33µs)
2026/09/22 15:45:54 OK   0144_reading_task_new_kinds.sql (1.14ms)
2026/09/22 15:45:54 OK   0145_news_planet_evidence.sql (875.21µs)
2026/09/22 15:45:54 OK   0146_writing_origin.sql (779.38µs)
2026/09/22 15:45:54 OK   0147_writing_comment_source.sql (729.75µs)
2026/09/22 15:45:54 OK   0148_atom_active_day.sql (1.95ms)
2026/09/22 15:45:54 OK   0149_lite_assignment.sql (6.86ms)
2026/09/22 15:45:54 OK   0150_lite_weekly_prose.sql (3.03ms)
2026/09/22 15:45:54 OK   0151_lite_parent_report.sql (3.15ms)
2026/09/22 15:45:54 OK   0152_lite_parent_report_export_only.sql (1.56ms)
2026/09/22 15:45:54 OK   0153_lite_writing_versions.sql (5.15ms)
2026/09/22 15:45:54 OK   0154_lite_grading.sql (5.6ms)
2026/09/22 15:45:54 OK   0155_keyword_dig_library.sql (1.64ms)
2026/09/22 15:45:54 OK   0156_reading_source_excerpt_only.sql (1.02ms)
2026/09/22 15:45:54 OK   0157_reading_block_note_shape.sql (1.77ms)
2026/09/22 15:45:54 OK   0158_writing_outline_source.sql (1.29ms)
2026/09/22 15:45:54 OK   0159_pbl_review_revision.sql (1.04ms)
2026/09/22 15:45:54 OK   0160_pbl_decision_draft.sql (805.42µs)
2026/09/22 15:45:54 OK   0161_pbl_decision_revision.sql (2.13ms)
2026/09/22 15:45:54 OK   0162_pbl_audience_document.sql (1.73ms)
2026/09/22 15:45:54 OK   0163_pbl_multiple_audiences.sql (926.88µs)
2026/09/22 15:45:54 OK   0164_pbl_creative_direction.sql (2.08ms)
2026/09/22 15:45:54 OK   0165_pbl_code_versions.sql (1.92ms)
2026/09/22 15:45:54 OK   0166_pbl_code_revision_feedback.sql (1.83ms)
2026/09/22 15:45:54 OK   0167_homepage_creative_routine.sql (2.73ms)
2026/09/22 15:45:54 OK   0168_pbl_artifact_trial_draft.sql (1.91ms)
2026/09/22 15:45:54 OK   0169_pbl_site_publication.sql (1.56ms)
2026/09/22 15:45:54 OK   0170_pbl_site_publication_owner.sql (2.28ms)
2026/09/22 15:45:54 OK   0171_pbl_observation_draft.sql (2.03ms)
2026/09/22 15:45:54 OK   0172_pbl_mission_revision.sql (725.08µs)
2026/09/22 15:45:54 OK   0173_pbl_mission_student_edit.sql (672.04µs)
2026/09/22 15:45:54 OK   0174_atom_report_include_transcript.sql (674.71µs)
2026/09/22 15:45:54 OK   0175_users_gender.sql (793.17µs)
2026/09/22 15:45:54 OK   0176_reading_task_critique.sql (889.79µs)
